order_id,order_date,customer_id,customer_state,product_category,price,quantity,payment_type,order_status,freight_value,total_value
1157,2023-09-24,1783,PE,Moda,409.42,2,Pix,Entregue,20.92,839.76
1158,2023-09-14,1459,BA,Eletrônicos,712.06,3,Cartão de Crédito,Em trânsito,102.3,2238.48
1159,2023-10-29,1549,RJ,Beleza,225.93,3,Boleto,Entregue,112.46,790.25
1160,2023-04-11,1499,MG,Eletrônicos,1393.79,2,Cartão de Crédito,Entregue,45.47,2833.0499999999997
1161,2023-12-12,1737,SP,Moda,1305.52,4,Boleto,Entregue,111.88,5333.96
1162,2023-04-20,1508,CE,Beleza,1070.2,1,Cartão de Crédito,Cancelado,97.23,1167.43
1163,2023-07-01,1653,BA,Beleza,186.13,4,Cartão de Crédito,Cancelado,111.47,855.99
1164,2023-11-09,1803,SP,Eletrônicos,1170.54,1,Cartão de Crédito,Entregue,83.29,1253.83
1165,2023-01-01,1480,MG,Esporte,1217.7,4,Cartão de Crédito,Entregue,35.92,4906.72
1166,2023-11-15,1662,RS,Moda,1158.61,2,Pix,Entregue,108.4,2425.62
1167,2023-02-24,1113,RS,Casa,197.53,3,Cartão de Crédito,Entregue,30.27,622.86
1168,2023-05-29,1748,PR,Casa,976.54,4,Pix,Entregue,33.44,3939.6
1169,2023-11-05,1577,MG,Eletrônicos,1256.46,1,Boleto,Entregue,39.82,1296.28
1170,2023-05-17,1360,MG,Moda,878.71,3,Boleto,Entregue,43.47,2679.6
1171,2023-07-21,1340,SP,Moda,980.22,1,Pix,Cancelado,66.59,1046.81
1172,2023-11-09,1769,BA,Eletrônicos,703.79,2,Boleto,Entregue,88.48,1496.06
1173,2023-04-27,1986,SP,Moda,807.2,3,Boleto,Entregue,111.88,2533.4800000000005
1174,2023-06-03,1760,RJ,Esporte,80.53,1,Cartão de Crédito,Entregue,19.73,100.26
1175,2023-10-18,1968,RS,Eletrônicos,969.28,4,Cartão de Crédito,Entregue,114.98,3992.1
1176,2023-03-04,1448,RS,Esporte,149.73,2,Cartão de Crédito,Entregue,111.35,410.80999999999995
1177,2023-09-01,1842,PR,Moda,669.47,2,Pix,Entregue,15.94,1354.88
1178,2023-01-25,1834,RJ,Eletrônicos,460.2,2,Pix,Entregue,49.64,970.04
1179,2023-03-31,1179,RS,Moda,831.78,4,Boleto,Em trânsito,99.45,3426.5699999999997
1180,2023-03-16,1701,SP,Eletrônicos,226.12,4,Cartão de Crédito,Cancelado,77.27,981.75
1181,2023-10-21,1406,RJ,Moda,1046.72,3,Pix,Entregue,95.7,3235.8599999999997
1182,2023-07-29,1665,SP,Esporte,1198.67,4,Pix,Entregue,89.09,4883.77
1183,2023-12-13,1195,RS,Esporte,270.13,3,Cartão de Crédito,Entregue,64.64,875.03
1184,2023-01-17,1465,RS,Moda,183.34,2,Pix,Entregue,14.53,381.21
1185,2023-05-08,1310,BA,Eletrônicos,243.91,3,Cartão de Crédito,Entregue,74.27,806.0
1186,2023-12-30,1261,CE,Casa,1319.38,1,Boleto,Entregue,15.34,1334.72
1187,2023-09-08,1418,CE,Esporte,806.44,2,Boleto,Entregue,76.41,1689.2900000000002
1188,2023-06-28,1405,PR,Esporte,716.87,2,Boleto,Cancelado,98.05,1531.79
1189,2023-07-01,1938,SP,Casa,186.87,3,Cartão de Crédito,Entregue,74.35,634.96
1190,2023-06-01,1142,SP,Moda,984.85,2,Pix,Cancelado,119.67,2089.37
1191,2023-01-25,1341,SC,Eletrônicos,1305.96,4,Boleto,Entregue,60.15,5283.99
1192,2023-06-29,1315,RJ,Moda,1247.43,1,Boleto,Entregue,92.37,1339.8000000000002
1193,2023-07-17,1100,PE,Beleza,950.3,3,Boleto,Entregue,83.39,2934.2899999999995
1194,2023-12-10,1243,CE,Esporte,140.66,3,Pix,Entregue,119.06,541.04
1195,2023-06-10,1489,RS,Beleza,195.22,2,Pix,Entregue,88.45,478.89
1196,2023-06-26,1011,PR,Esporte,102.48,4,Cartão de Crédito,Entregue,28.04,437.96000000000004
1197,2023-10-12,1238,PE,Esporte,408.49,2,Boleto,Entregue,115.11,932.09
1198,2023-03-04,1560,MG,Beleza,229.42,2,Pix,Entregue,83.46,542.3
1199,2023-05-30,1041,PR,Beleza,412.27,3,Cartão de Crédito,Entregue,16.53,1253.34
1200,2023-06-03,1677,MG,Moda,596.04,2,Boleto,Em trânsito,82.33,1274.4099999999999
1201,2023-06-05,1593,MG,Beleza,1416.18,1,Pix,Entregue,107.14,1523.3200000000002
1202,2023-02-18,1428,MG,Moda,927.25,2,Pix,Entregue,73.47,1927.97
1203,2023-12-03,1802,BA,Moda,1257.41,2,Cartão de Crédito,Entregue,48.94,2563.76
1204,2023-03-25,1157,BA,Moda,1074.22,3,Boleto,Entregue,100.3,3322.96
1205,2023-12-27,1215,BA,Esporte,195.38,2,Boleto,Entregue,96.08,486.84
1206,2023-06-26,1669,PE,Esporte,1111.8,4,Pix,Entregue,69.86,4517.0599999999995
1207,2023-05-28,1461,PR,Beleza,434.4,3,Boleto,Entregue,26.98,1330.1799999999998
1208,2023-04-28,1133,PR,Esporte,969.49,2,Cartão de Crédito,Entregue,37.61,1976.59
1209,2023-12-08,1066,RS,Beleza,531.21,1,Pix,Cancelado,91.23,622.44
1210,2023-03-04,1847,BA,Esporte,1496.58,1,Pix,Entregue,98.67,1595.25
1211,2023-07-08,1006,RS,Eletrônicos,417.42,3,Cartão de Crédito,Entregue,40.72,1292.98
1212,2023-12-26,1947,RJ,Eletrônicos,440.32,3,Pix,Entregue,50.48,1371.44
1213,2023-02-18,1525,RS,Beleza,1398.09,2,Boleto,Entregue,18.54,2814.72
1214,2023-11-23,1072,PE,Esporte,66.23,4,Boleto,Cancelado,88.48,353.40000000000003
1215,2023-09-14,1398,CE,Esporte,1054.13,2,Pix,Entregue,10.39,2118.65
1216,2023-08-12,1404,MG,Moda,1096.23,1,Cartão de Crédito,Entregue,15.12,1111.35
1217,2023-05-21,1674,BA,Casa,1259.48,4,Cartão de Crédito,Entregue,10.48,5048.4
1218,2023-08-03,1577,CE,Beleza,1462.43,4,Boleto,Entregue,80.99,5930.71
1219,2023-07-30,1858,RS,Casa,1464.13,4,Cartão de Crédito,Entregue,55.91,5912.43
1220,2023-11-14,1129,MG,Casa,125.96,2,Pix,Entregue,42.73,294.65
1221,2023-02-01,1930,PR,Beleza,1238.1,1,Pix,Entregue,110.4,1348.5
1222,2023-06-07,1465,SP,Esporte,980.08,3,Boleto,Entregue,31.21,2971.4500000000003
1223,2023-10-12,1205,MG,Beleza,981.59,2,Boleto,Entregue,52.83,2016.01
1224,2023-11-01,1787,PE,Casa,218.67,3,Boleto,Entregue,113.43,769.44
1225,2023-10-13,1977,PE,Esporte,985.78,4,Cartão de Crédito,Entregue,56.98,4000.1
1226,2023-05-24,1767,RS,Eletrônicos,1474.25,4,Pix,Cancelado,71.02,5968.02
1227,2023-01-19,1265,RJ,Beleza,1370.37,2,Pix,Entregue,18.84,2759.58
1228,2023-01-18,1536,PE,Beleza,675.52,1,Pix,Entregue,96.92,772.4399999999999
1229,2023-09-14,1961,PE,Esporte,88.72,4,Boleto,Entregue,56.5,411.38
1230,2023-03-19,1792,RS,Eletrônicos,562.57,3,Pix,Entregue,98.06,1785.77
1231,2023-06-24,1252,MG,Eletrônicos,1244.79,3,Cartão de Crédito,Entregue,37.92,3772.29
1232,2023-07-13,1821,RJ,Esporte,1061.2,2,Cartão de Crédito,Em trânsito,56.47,2178.87
1233,2023-04-23,1288,CE,Moda,705.24,3,Pix,Entregue,96.52,2212.2400000000002
1234,2023-04-24,1163,SP,Beleza,111.0,1,Boleto,Entregue,117.13,228.13
1235,2023-08-10,1094,BA,Beleza,657.54,4,Pix,Entregue,16.56,2646.72
1236,2023-06-15,1781,PR,Casa,719.47,3,Cartão de Crédito,Entregue,99.37,2257.7799999999997
1237,2023-11-15,1832,PE,Esporte,1394.98,3,Cartão de Crédito,Entregue,43.08,4228.02
1238,2023-05-12,1109,RS,Casa,972.4,4,Cartão de Crédito,Cancelado,70.58,3960.18
1239,2023-09-21,1335,BA,Casa,488.13,2,Pix,Entregue,41.91,1018.17
1240,2023-02-24,1821,PR,Eletrônicos,802.22,3,Cartão de Crédito,Entregue,77.48,2484.14
1241,2023-12-25,1237,PR,Beleza,127.1,2,Boleto,Entregue,48.92,303.12
1242,2023-05-11,1380,CE,Casa,1459.68,2,Pix,Entregue,46.7,2966.06
1243,2023-10-15,1435,CE,Eletrônicos,559.29,3,Pix,Cancelado,14.17,1692.04
1244,2023-09-23,1898,CE,Esporte,732.47,1,Cartão de Crédito,Entregue,26.17,758.64
1245,2023-06-11,1482,SC,Casa,552.27,2,Cartão de Crédito,Entregue,110.88,1215.42
1246,2023-03-28,1936,SC,Beleza,1033.29,3,Boleto,Entregue,119.81,3219.68
1247,2023-02-24,1901,PR,Casa,1003.48,2,Pix,Cancelado,95.86,2102.82
1248,2023-10-15,1024,CE,Esporte,1081.52,4,Cartão de Crédito,Cancelado,41.55,4367.63
1249,2023-06-27,1652,PE,Casa,424.17,1,Boleto,Entregue,54.27,478.44
1250,2023-12-15,1116,BA,Beleza,494.03,1,Cartão de Crédito,Entregue,91.35,585.38
1251,2023-01-08,1481,BA,Eletrônicos,214.12,4,Pix,Entregue,116.54,973.02
1252,2023-11-17,1391,SC,Beleza,993.6,4,Cartão de Crédito,Entregue,60.1,4034.5
1253,2023-11-09,1916,PR,Eletrônicos,88.5,2,Pix,Entregue,101.25,278.25
1254,2023-09-04,1993,RS,Moda,908.59,4,Cartão de Crédito,Entregue,117.26,3751.6200000000003
1255,2023-11-19,1963,MG,Beleza,1308.45,1,Pix,Entregue,106.08,1414.53
1256,2023-09-12,1536,MG,Beleza,1339.52,4,Boleto,Entregue,34.99,5393.07
1257,2023-11-24,1078,SC,Esporte,690.09,3,Pix,Em trânsito,10.88,2081.15
1258,2023-02-23,1579,RS,Casa,705.18,3,Boleto,Entregue,64.13,2179.67
1259,2023-09-06,1172,SC,Eletrônicos,143.14,2,Pix,Entregue,68.45,354.72999999999996
1260,2023-08-27,1955,MG,Eletrônicos,1016.02,1,Boleto,Entregue,32.14,1048.16
1261,2023-08-17,1011,RS,Esporte,1237.25,3,Cartão de Crédito,Entregue,41.31,3753.06
1262,2023-03-08,1799,CE,Esporte,389.64,4,Pix,Entregue,94.17,1652.73
1263,2023-02-20,1127,PR,Casa,649.31,3,Cartão de Crédito,Em trânsito,61.74,2009.6699999999998
1264,2023-04-07,1607,BA,Casa,1263.09,3,Boleto,Entregue,44.91,3834.1799999999994
1265,2023-04-02,1091,RJ,Beleza,1319.37,2,Pix,Em trânsito,78.49,2717.2299999999996
1266,2023-09-21,1652,PR,Moda,387.47,4,Pix,Entregue,81.8,1631.68
1267,2023-10-18,1542,CE,Casa,839.34,4,Cartão de Crédito,Entregue,94.63,3451.9900000000002
1268,2023-04-06,1845,MG,Esporte,312.96,4,Pix,Entregue,27.24,1279.08
1269,2023-03-29,1531,CE,Casa,179.76,2,Pix,Entregue,91.57,451.09
1270,2023-03-19,1657,SC,Eletrônicos,1369.35,4,Cartão de Crédito,Entregue,75.94,5553.339999999999
1271,2023-10-15,1988,RS,Moda,1236.15,4,Pix,Cancelado,16.33,4960.93
1272,2023-04-30,1827,BA,Beleza,1147.25,3,Cartão de Crédito,Cancelado,95.52,3537.27
1273,2023-10-29,1446,PE,Eletrônicos,101.69,3,Cartão de Crédito,Cancelado,52.14,357.21
1274,2023-06-14,1389,SC,Eletrônicos,1270.28,4,Cartão de Crédito,Entregue,46.34,5127.46
1275,2023-07-01,1671,PR,Moda,673.92,1,Cartão de Crédito,Cancelado,59.29,733.2099999999999
1276,2023-08-11,1860,SC,Beleza,533.32,1,Cartão de Crédito,Entregue,48.08,581.4000000000001
1277,2023-11-07,1042,PR,Esporte,833.32,4,Boleto,Entregue,47.21,3380.4900000000002
1278,2023-01-07,1253,PE,Beleza,164.29,1,Boleto,Entregue,98.89,263.18
1279,2023-11-26,1129,SP,Casa,1142.27,2,Cartão de Crédito,Entregue,23.7,2308.24
1280,2023-09-20,1059,BA,Eletrônicos,886.18,3,Boleto,Entregue,116.77,2775.31
1281,2023-06-10,1662,RJ,Casa,304.29,2,Boleto,Entregue,71.04,679.62
1282,2023-05-31,1466,CE,Esporte,306.7,3,Pix,Entregue,30.12,950.2199999999999
1283,2023-03-26,1286,SP,Casa,300.85,1,Cartão de Crédito,Em trânsito,24.43,325.28000000000003
1284,2023-05-27,1516,SC,Beleza,113.79,1,Boleto,Entregue,75.07,188.86
1285,2023-04-22,1466,CE,Casa,894.06,4,Pix,Entregue,79.63,3655.87
1286,2023-02-05,1929,SP,Esporte,1265.31,1,Pix,Cancelado,15.83,1281.1399999999999
1287,2023-10-12,1777,RS,Esporte,55.72,1,Cartão de Crédito,Em trânsito,36.73,92.44999999999999
1288,2023-07-07,1344,RS,Esporte,102.04,4,Cartão de Crédito,Entregue,97.5,505.66
1289,2023-03-23,1641,CE,Beleza,871.97,4,Pix,Cancelado,15.46,3503.34
1290,2023-01-02,1381,PR,Esporte,1234.66,3,Cartão de Crédito,Em trânsito,104.06,3808.0400000000004
1291,2023-10-30,1778,PR,Eletrônicos,510.31,1,Cartão de Crédito,Em trânsito,82.4,592.71
1292,2023-07-16,1689,SC,Esporte,543.93,3,Pix,Em trânsito,57.79,1689.58
1293,2023-01-11,1252,SP,Casa,906.63,3,Pix,Entregue,48.11,2768.0
1294,2023-08-22,1926,SP,Casa,433.09,2,Cartão de Crédito,Entregue,12.12,878.3
1295,2023-07-14,1055,CE,Casa,69.11,1,Boleto,Entregue,100.77,169.88
1296,2023-04-29,1462,MG,Beleza,1110.79,1,Cartão de Crédito,Entregue,25.7,1136.49
1297,2023-01-20,1456,RS,Casa,949.71,2,Boleto,Entregue,44.05,1943.47
1298,2023-09-18,1982,SP,Beleza,883.71,3,Pix,Entregue,72.6,2723.73
1299,2023-10-20,1082,CE,Beleza,1120.28,1,Boleto,Entregue,37.06,1157.34
1300,2023-09-13,1904,PE,Esporte,1022.59,3,Pix,Entregue,64.69,3132.46
1301,2023-08-10,1098,RJ,Eletrônicos,332.65,2,Cartão de Crédito,Entregue,99.03,764.3299999999999
1302,2023-08-14,1148,PE,Esporte,548.15,4,Cartão de Crédito,Cancelado,61.76,2254.36
1303,2023-02-22,1328,BA,Esporte,215.38,3,Pix,Entregue,114.39,760.53
1304,2023-12-21,1155,SC,Beleza,220.89,1,Pix,Entregue,103.23,324.12
1305,2023-12-08,1189,SP,Beleza,1024.01,4,Pix,Entregue,46.63,4142.67
1306,2023-12-30,1493,BA,Casa,1292.14,3,Cartão de Crédito,Entregue,54.0,3930.42
1307,2023-10-07,1882,BA,Casa,1445.22,3,Cartão de Crédito,Em trânsito,56.57,4392.23
1308,2023-03-22,1262,CE,Esporte,953.67,4,Boleto,Entregue,78.88,3893.56
1309,2023-07-21,1079,SP,Moda,300.63,4,Pix,Entregue,41.55,1244.07
1310,2023-06-07,1399,RJ,Moda,185.31,4,Boleto,Entregue,116.62,857.86
1311,2023-04-30,1763,CE,Casa,1224.89,1,Cartão de Crédito,Entregue,76.96,1301.8500000000001
1312,2023-02-28,1608,CE,Moda,880.77,1,Boleto,Entregue,53.93,934.6999999999999
1313,2023-08-03,1259,SC,Casa,938.88,3,Boleto,Entregue,80.95,2897.5899999999997
1314,2023-05-08,1771,SC,Beleza,1178.75,3,Cartão de Crédito,Entregue,53.49,3589.74
1315,2023-08-12,1614,RS,Esporte,1063.82,2,Cartão de Crédito,Cancelado,99.96,2227.6
1316,2023-07-28,1551,RS,Eletrônicos,1256.65,1,Pix,Entregue,72.46,1329.1100000000001
1317,2023-04-25,1784,PR,Esporte,112.63,3,Boleto,Entregue,14.62,352.51
1318,2023-07-28,1100,MG,Casa,1128.86,4,Cartão de Crédito,Entregue,29.44,4544.879999999999
1319,2023-01-14,1358,SP,Casa,1280.75,4,Cartão de Crédito,Entregue,105.15,5228.15
1320,2023-01-09,1379,SP,Esporte,450.62,1,Boleto,Entregue,71.92,522.54
1321,2023-02-09,1819,BA,Casa,971.46,4,Cartão de Crédito,Entregue,114.54,4000.38
1322,2023-08-25,1220,SP,Moda,491.82,2,Pix,Cancelado,17.97,1001.61
1323,2023-10-08,1819,SP,Moda,1438.22,3,Pix,Entregue,42.48,4357.139999999999
1324,2023-12-25,1419,MG,Casa,79.13,3,Boleto,Cancelado,31.29,268.68
1325,2023-07-20,1123,RS,Casa,882.3,3,Pix,Entregue,70.92,2717.8199999999997
1326,2023-09-03,1421,RS,Moda,274.76,1,Cartão de Crédito,Em trânsito,52.11,326.87
1327,2023-10-05,1230,RJ,Casa,1076.96,4,Cartão de Crédito,Entregue,27.3,4335.14
1328,2023-08-23,1689,SP,Casa,288.56,2,Cartão de Crédito,Entregue,80.7,657.82
1329,2023-01-04,1062,MG,Esporte,376.01,1,Cartão de Crédito,Entregue,68.99,445.0
1330,2023-06-03,1484,RS,Eletrônicos,756.73,3,Boleto,Cancelado,40.22,2310.41
1331,2023-01-29,1627,MG,Moda,1374.81,2,Pix,Cancelado,62.77,2812.39
1332,2023-04-19,1702,PE,Esporte,341.22,3,Pix,Entregue,92.03,1115.69
1333,2023-04-08,1573,SP,Eletrônicos,242.03,3,Cartão de Crédito,Entregue,32.58,758.6700000000001
1334,2023-08-03,1767,RJ,Casa,1145.7,1,Boleto,Entregue,42.22,1187.92
1335,2023-10-20,1482,BA,Casa,765.91,3,Cartão de Crédito,Entregue,48.07,2345.8
1336,2023-03-16,1518,RS,Esporte,1370.32,2,Cartão de Crédito,Entregue,92.14,2832.7799999999997
1337,2023-11-22,1154,PE,Casa,245.52,3,Boleto,Cancelado,103.16,839.72
1338,2023-05-26,1091,MG,Beleza,979.51,4,Boleto,Entregue,51.4,3969.44
1339,2023-05-08,1981,SC,Esporte,372.33,3,Cartão de Crédito,Entregue,42.63,1159.6200000000001
1340,2023-12-07,1525,CE,Eletrônicos,260.44,1,Pix,Entregue,107.84,368.28
1341,2023-02-11,1454,SP,Esporte,1034.64,2,Cartão de Crédito,Entregue,119.93,2189.21
1342,2023-12-22,1740,SP,Moda,902.72,1,Pix,Entregue,83.74,986.46
1343,2023-02-10,1597,PE,Esporte,1139.6,4,Pix,Entregue,118.9,4677.299999999999
1344,2023-02-03,1644,MG,Casa,484.91,3,Boleto,Entregue,82.6,1537.33
1345,2023-01-17,1509,PR,Casa,688.52,1,Boleto,Cancelado,90.68,779.2
1346,2023-06-14,1182,SP,Beleza,626.04,1,Cartão de Crédito,Entregue,52.75,678.79
1347,2023-06-02,1385,PR,Beleza,1476.61,1,Pix,Entregue,57.63,1534.24
1348,2023-03-17,1573,SC,Beleza,459.61,1,Pix,Entregue,25.85,485.46000000000004
1349,2023-03-28,1730,PE,Eletrônicos,463.38,4,Cartão de Crédito,Cancelado,100.5,1954.02
1350,2023-04-27,1404,MG,Beleza,551.19,4,Cartão de Crédito,Em trânsito,112.42,2317.1800000000003
1351,2023-12-28,1245,MG,Eletrônicos,859.95,3,Cartão de Crédito,Entregue,78.58,2658.4300000000003
1352,2023-12-08,1741,CE,Beleza,400.91,3,Boleto,Entregue,47.8,1250.53
1353,2023-01-27,1590,RS,Eletrônicos,1375.48,2,Cartão de Crédito,Cancelado,26.94,2777.9
1354,2023-11-09,1660,RS,Esporte,420.56,4,Cartão de Crédito,Entregue,39.17,1721.41
1355,2023-10-14,1649,BA,Esporte,1346.85,1,Pix,Entregue,38.1,1384.9499999999998
1356,2023-05-14,1470,RJ,Casa,182.11,1,Cartão de Crédito,Cancelado,77.49,259.6
1357,2023-08-07,1825,PE,Eletrônicos,995.15,2,Pix,Em trânsito,113.95,2104.25
1358,2023-06-17,1887,SC,Moda,1363.27,1,Pix,Entregue,15.31,1378.58
1359,2023-04-08,1422,MG,Casa,278.06,2,Boleto,Entregue,10.11,566.23
1360,2023-09-25,1900,CE,Esporte,1453.44,3,Cartão de Crédito,Entregue,76.02,4436.34
1361,2023-08-25,1064,PR,Eletrônicos,695.74,4,Cartão de Crédito,Entregue,41.25,2824.21
1362,2023-11-05,1012,PE,Beleza,1420.2,2,Pix,Cancelado,106.86,2947.26
1363,2023-06-22,1212,BA,Moda,1024.93,1,Boleto,Cancelado,46.0,1070.93
1364,2023-07-09,1985,PE,Esporte,473.33,2,Boleto,Cancelado,41.87,988.53
1365,2023-05-02,1241,BA,Casa,306.8,3,Cartão de Crédito,Entregue,39.65,960.0500000000001
1366,2023-02-15,1492,MG,Eletrônicos,476.49,1,Pix,Entregue,25.93,502.42
1367,2023-03-05,1212,RJ,Moda,166.74,3,Cartão de Crédito,Entregue,73.97,574.19
1368,2023-05-10,1692,BA,Eletrônicos,241.49,3,Cartão de Crédito,Entregue,28.5,752.97
1369,2023-11-06,1337,MG,Beleza,183.85,2,Cartão de Crédito,Cancelado,56.71,424.40999999999997
1370,2023-12-29,1996,MG,Casa,651.73,3,Cartão de Crédito,Entregue,60.71,2015.9
1371,2023-07-12,1172,RJ,Eletrônicos,1199.5,1,Pix,Entregue,12.25,1211.75
1372,2023-11-03,1671,RS,Esporte,237.83,3,Boleto,Entregue,11.85,725.34
1373,2023-06-30,1163,PE,Casa,221.57,3,Cartão de Crédito,Em trânsito,67.22,731.9300000000001
1374,2023-10-19,1464,SP,Esporte,975.84,2,Cartão de Crédito,Cancelado,86.56,2038.24
1375,2023-10-09,1994,SP,Eletrônicos,319.86,3,Cartão de Crédito,Cancelado,113.64,1073.22
1376,2023-01-29,1496,PR,Casa,173.49,4,Cartão de Crédito,Entregue,29.7,723.6600000000001
1377,2023-05-29,1699,PR,Esporte,275.27,2,Boleto,Entregue,21.36,571.9
1378,2023-09-24,1394,SP,Beleza,1387.89,2,Boleto,Entregue,15.73,2791.51
1379,2023-10-23,1702,SC,Beleza,1237.56,1,Boleto,Entregue,57.96,1295.52
1380,2023-01-11,1916,SP,Eletrônicos,550.47,1,Boleto,Entregue,78.55,629.02
1381,2023-06-13,1307,PR,Casa,994.06,1,Cartão de Crédito,Entregue,102.46,1096.52
1382,2023-04-23,1767,CE,Moda,819.8,1,Pix,Entregue,85.09,904.89
1383,2023-07-06,1182,PR,Casa,1025.37,4,Boleto,Entregue,32.92,4134.4
1384,2023-10-22,1628,SC,Beleza,1033.53,2,Boleto,Entregue,60.79,2127.85
1385,2023-08-20,1793,PE,Esporte,954.24,3,Cartão de Crédito,Entregue,110.14,2972.86
1386,2023-08-15,1509,SP,Moda,421.17,1,Cartão de Crédito,Entregue,45.94,467.11
1387,2023-11-06,1707,RJ,Eletrônicos,87.34,1,Cartão de Crédito,Entregue,64.86,152.2
1388,2023-04-08,1545,CE,Moda,699.68,1,Cartão de Crédito,Entregue,115.44,815.1199999999999
1389,2023-02-24,1563,MG,Eletrônicos,1339.73,3,Pix,Entregue,90.82,4110.01
1390,2023-04-21,1623,SC,Moda,867.16,1,Pix,Cancelado,92.25,959.41
1391,2023-06-01,1763,PR,Eletrônicos,1253.61,3,Boleto,Cancelado,37.76,3798.59
1392,2023-09-03,1593,RJ,Eletrônicos,1487.69,2,Pix,Entregue,55.62,3031.0
1393,2023-03-10,1743,BA,Moda,270.52,2,Boleto,Entregue,19.06,560.0999999999999
1394,2023-11-08,1226,RS,Moda,1046.91,2,Boleto,Entregue,76.72,2170.54
1395,2023-10-16,1744,SP,Eletrônicos,1021.21,4,Pix,Entregue,21.41,4106.25
1396,2023-09-07,1732,RS,Beleza,1470.53,3,Boleto,Cancelado,101.95,4513.54
1397,2023-02-05,1435,SC,Moda,1478.83,1,Cartão de Crédito,Entregue,99.6,1578.4299999999998
1398,2023-08-27,1924,BA,Casa,1039.42,1,Boleto,Entregue,68.7,1108.1200000000001
1399,2023-05-28,1421,BA,Esporte,388.11,1,Cartão de Crédito,Entregue,25.53,413.64
1400,2023-08-15,1553,BA,Eletrônicos,1203.88,1,Pix,Entregue,12.81,1216.69
1401,2023-09-01,1020,MG,Eletrônicos,187.33,4,Pix,Entregue,97.64,846.96
1402,2023-12-03,1553,SC,Esporte,1177.63,1,Boleto,Entregue,76.02,1253.65
1403,2023-12-31,1396,PE,Beleza,1367.99,4,Cartão de Crédito,Entregue,88.2,5560.16
1404,2023-07-20,1624,RS,Esporte,592.77,3,Boleto,Entregue,43.42,1821.73
1405,2023-06-03,1104,PE,Moda,957.03,2,Pix,Em trânsito,66.04,1980.1
1406,2023-03-14,1191,RJ,Esporte,662.31,1,Boleto,Cancelado,92.19,754.5
1407,2023-07-20,1016,CE,Eletrônicos,673.51,2,Boleto,Entregue,60.88,1407.9
1408,2023-10-23,1119,CE,Esporte,486.25,3,Cartão de Crédito,Entregue,76.15,1534.9
1409,2023-01-17,1392,PE,Casa,1150.33,3,Pix,Entregue,96.87,3547.8599999999997
1410,2023-05-09,1424,SP,Moda,1406.18,1,Boleto,Entregue,33.67,1439.8500000000001
1411,2023-08-05,1128,RJ,Esporte,1412.9,3,Cartão de Crédito,Entregue,17.25,4255.950000000001
1412,2023-03-02,1129,SC,Eletrônicos,286.93,2,Boleto,Entregue,68.5,642.36
1413,2023-04-14,1571,PR,Moda,1315.87,1,Cartão de Crédito,Cancelado,16.83,1332.6999999999998
1414,2023-02-11,1559,CE,Eletrônicos,1114.02,4,Cartão de Crédito,Entregue,94.32,4550.4
1415,2023-01-25,1028,PR,Beleza,401.67,1,Boleto,Entregue,89.11,490.78000000000003
1416,2023-02-08,1096,RJ,Casa,128.91,2,Pix,Entregue,106.99,364.81
1417,2023-10-18,1009,RS,Beleza,423.96,1,Pix,Entregue,80.35,504.30999999999995
1418,2023-05-11,1241,CE,Casa,1370.95,1,Cartão de Crédito,Entregue,17.39,1388.3400000000001
1419,2023-08-17,1825,SP,Esporte,960.77,2,Pix,Cancelado,37.85,1959.3899999999999
1420,2023-04-18,1955,SP,Moda,1089.95,1,Cartão de Crédito,Em trânsito,98.87,1188.8200000000002
1421,2023-06-21,1231,BA,Esporte,408.01,1,Pix,Entregue,28.38,436.39
1422,2023-04-12,1788,MG,Casa,1087.5,2,Boleto,Entregue,86.83,2261.83
1423,2023-12-20,1283,RJ,Casa,71.34,3,Pix,Em trânsito,95.83,309.85
1424,2023-01-12,1714,CE,Casa,581.72,2,Cartão de Crédito,Entregue,46.31,1209.75
1425,2023-10-02,1758,MG,Eletrônicos,951.33,1,Cartão de Crédito,Cancelado,45.45,996.7800000000001
1426,2023-04-11,1801,RJ,Moda,244.76,4,Pix,Entregue,71.36,1050.3999999999999
1427,2023-02-13,1775,PE,Esporte,1239.82,4,Boleto,Entregue,104.74,5064.0199999999995
1428,2023-11-01,1954,SC,Esporte,375.5,2,Cartão de Crédito,Entregue,34.63,785.63
1429,2023-01-17,1725,SC,Beleza,988.85,4,Cartão de Crédito,Entregue,113.54,4068.94
1430,2023-11-26,1199,BA,Casa,625.64,1,Cartão de Crédito,Cancelado,75.9,701.54
1431,2023-02-26,1944,BA,Casa,906.18,1,Cartão de Crédito,Entregue,119.13,1025.31
1432,2023-11-07,1078,SC,Casa,187.95,2,Cartão de Crédito,Entregue,19.86,395.76
1433,2023-10-30,1912,RS,Esporte,54.86,1,Boleto,Entregue,23.92,78.78
1434,2023-01-12,1955,CE,Beleza,1367.06,3,Pix,Cancelado,100.93,4202.110000000001
1435,2023-11-14,1854,SC,Eletrônicos,426.36,1,Boleto,Entregue,105.12,531.48
1436,2023-03-21,1855,RS,Moda,1234.93,2,Boleto,Cancelado,59.0,2528.86
1437,2023-08-04,1172,MG,Eletrônicos,1499.04,3,Cartão de Crédito,Entregue,88.55,4585.67
1438,2023-12-05,1466,RS,Esporte,340.8,3,Boleto,Entregue,105.43,1127.8300000000002
1439,2023-09-21,1580,MG,Casa,419.8,4,Cartão de Crédito,Entregue,14.74,1693.94
